Date,Stations,Max_Temp
1997-09-31,sydpur,
1997-09-31,Sylhet,
1997-11-31,Barisal,
1997-11-31,Bhola,
1997-11-31,Bogra,
1997-11-31,Dinajpur,
1997-11-31,Ishurdi,
1997-11-31,Khepupara,
1997-11-31,Khulna,
1997-11-31,Mongla,
1997-11-31,Patuakhali,
1997-11-31,Rajshahi,
1997-11-31,Rangpur,
1997-11-31,Satkhira,
1997-11-31,Srimangal,
1997-11-31,sydpur,
1997-11-31,Sylhet,
01-06-1998,Barisal,35.2
01-06-1998,Bhola,34.6
01-06-1998,Bogra,35.5
01-06-1998,Dinajpur,33.4
01-06-1998,Ishurdi,35.5
01-06-1998,Khepupara,33.8
01-06-1998,Khulna,36.2
01-06-1998,Mongla,35.2
01-06-1998,Patuakhali,35
01-06-1998,Rajshahi,36.2
01-06-1998,Rangpur,32.6
01-06-1998,Satkhira,36.7
01-06-1998,Srimangal,34.6
01-06-1998,sydpur,32.4
01-06-1998,Sylhet,30.4
02-06-1998,Barisal,35.2
02-06-1998,Bhola,34.8
02-06-1998,Bogra,32.7
02-06-1998,Dinajpur,31.4
02-06-1998,Ishurdi,35.8
02-06-1998,Khepupara,34
02-06-1998,Khulna,36.2
02-06-1998,Mongla,35.5
02-06-1998,Patuakhali,34.8
02-06-1998,Rajshahi,36
02-06-1998,Rangpur,30
02-06-1998,Satkhira,37
02-06-1998,Srimangal,31.2
02-06-1998,sydpur,31.2
02-06-1998,Sylhet,28.2
03-06-1998,Barisal,35
03-06-1998,Bhola,33
03-06-1998,Bogra,32
03-06-1998,Dinajpur,32.7
03-06-1998,Ishurdi,33.4
03-06-1998,Khepupara,33.7
03-06-1998,Khulna,35.6
03-06-1998,Mongla,35.8
03-06-1998,Patuakhali,34.6
03-06-1998,Rajshahi,34.5
03-06-1998,Rangpur,31
03-06-1998,Satkhira,36.8
03-06-1998,Srimangal,29.4
03-06-1998,sydpur,32.2
03-06-1998,Sylhet,27.8
04-06-1998,Barisal,35.2
04-06-1998,Bhola,34.2
04-06-1998,Bogra,33.8
04-06-1998,Dinajpur,29.2
04-06-1998,Ishurdi,36
04-06-1998,Khepupara,34
04-06-1998,Khulna,36
04-06-1998,Mongla,35.5
04-06-1998,Patuakhali,34.6
04-06-1998,Rajshahi,36.7
04-06-1998,Rangpur,29.7
04-06-1998,Satkhira,37
04-06-1998,Srimangal,34
04-06-1998,sydpur,30.2
04-06-1998,Sylhet,29
05-06-1998,Barisal,35.5
05-06-1998,Bhola,34.6
05-06-1998,Bogra,36.5
05-06-1998,Dinajpur,35.6
05-06-1998,Ishurdi,35.6
05-06-1998,Khepupara,34.8
05-06-1998,Khulna,36.5
05-06-1998,Mongla,36.2
05-06-1998,Patuakhali,34
05-06-1998,Rajshahi,36.8
05-06-1998,Rangpur,33
05-06-1998,Satkhira,36.7
05-06-1998,Srimangal,32
05-06-1998,sydpur,35
05-06-1998,Sylhet,29.1
06-06-1998,Barisal,35.2
06-06-1998,Bhola,34.6
06-06-1998,Bogra,36
06-06-1998,Dinajpur,36.2
06-06-1998,Ishurdi,36
06-06-1998,Khepupara,34.4
06-06-1998,Khulna,35.6
06-06-1998,Mongla,36.4
06-06-1998,Patuakhali,35.1
06-06-1998,Rajshahi,****
06-06-1998,Rangpur,35
06-06-1998,Satkhira,36.5
06-06-1998,Srimangal,34.4
06-06-1998,sydpur,36
06-06-1998,Sylhet,29.4
07-06-1998,Barisal,34.5
07-06-1998,Bhola,34.2
07-06-1998,Bogra,36.2
07-06-1998,Dinajpur,36.5
07-06-1998,Ishurdi,36.2
07-06-1998,Khepupara,33.7
07-06-1998,Khulna,35.2
07-06-1998,Mongla,35.4
07-06-1998,Patuakhali,33.8
07-06-1998,Rajshahi,38
07-06-1998,Rangpur,35
07-06-1998,Satkhira,36
07-06-1998,Srimangal,32.8
07-06-1998,sydpur,35
07-06-1998,Sylhet,29.3
08-06-1998,Barisal,34.2
08-06-1998,Bhola,33.8
08-06-1998,Bogra,38.5
08-06-1998,Dinajpur,39.8
08-06-1998,Ishurdi,38.2
08-06-1998,Khepupara,33.2
08-06-1998,Khulna,36.4
08-06-1998,Mongla,36.5
08-06-1998,Patuakhali,34.3
08-06-1998,Rajshahi,40.1
08-06-1998,Rangpur,38.2
08-06-1998,Satkhira,37
08-06-1998,Srimangal,31.3
08-06-1998,sydpur,37.2
08-06-1998,Sylhet,27.1
09-06-1998,Barisal,34.2
09-06-1998,Bhola,32.2
09-06-1998,Bogra,40.6
09-06-1998,Dinajpur,38
09-06-1998,Ishurdi,40
09-06-1998,Khepupara,32.8
09-06-1998,Khulna,36.5
09-06-1998,Mongla,35.6
09-06-1998,Patuakhali,34
09-06-1998,Rajshahi,42.8
09-06-1998,Rangpur,33.7
09-06-1998,Satkhira,37.4
09-06-1998,Srimangal,30
09-06-1998,sydpur,36.6
09-06-1998,Sylhet,27.5
10-06-1998,Barisal,34.6
10-06-1998,Bhola,33.5
10-06-1998,Bogra,35.5
10-06-1998,Dinajpur,36.8
10-06-1998,Ishurdi,38.4
10-06-1998,Khepupara,33.8
10-06-1998,Khulna,36.5
10-06-1998,Mongla,37.2
10-06-1998,Patuakhali,34.2
10-06-1998,Rajshahi,42.2
10-06-1998,Rangpur,31.5
10-06-1998,Satkhira,****
10-06-1998,Srimangal,32.8
10-06-1998,sydpur,34.4
10-06-1998,Sylhet,28
11-06-1998,Barisal,32.6
11-06-1998,Bhola,33
11-06-1998,Bogra,35.5
11-06-1998,Dinajpur,34.2
11-06-1998,Ishurdi,35
11-06-1998,Khepupara,33.3
11-06-1998,Khulna,31.4
11-06-1998,Mongla,31
11-06-1998,Patuakhali,32.9
11-06-1998,Rajshahi,37.1
11-06-1998,Rangpur,31.7
11-06-1998,Satkhira,31.5
11-06-1998,Srimangal,33.6
11-06-1998,sydpur,34.2
11-06-1998,Sylhet,29.9
12-06-1998,Barisal,34.6
12-06-1998,Bhola,33.5
12-06-1998,Bogra,34.3
12-06-1998,Dinajpur,35.5
12-06-1998,Ishurdi,35.5
12-06-1998,Khepupara,33.7
12-06-1998,Khulna,35.5
12-06-1998,Mongla,35.6
12-06-1998,Patuakhali,34
12-06-1998,Rajshahi,36.2
12-06-1998,Rangpur,32.9
12-06-1998,Satkhira,36.6
12-06-1998,Srimangal,35.2
12-06-1998,sydpur,34
12-06-1998,Sylhet,32.5
13-06-1998,Barisal,33.6
13-06-1998,Bhola,33
13-06-1998,Bogra,33
13-06-1998,Dinajpur,31.2
13-06-1998,Ishurdi,34.8
13-06-1998,Khepupara,32.2
13-06-1998,Khulna,33.4
13-06-1998,Mongla,32.6
13-06-1998,Patuakhali,32
13-06-1998,Rajshahi,35.3
13-06-1998,Rangpur,29.3
13-06-1998,Satkhira,34
13-06-1998,Srimangal,34.1
13-06-1998,sydpur,30
13-06-1998,Sylhet,32.5
14-06-1998,Barisal,34
14-06-1998,Bhola,34.2
14-06-1998,Bogra,35.4
14-06-1998,Dinajpur,36
14-06-1998,Ishurdi,34.5
14-06-1998,Khepupara,31.8
14-06-1998,Khulna,33.5
14-06-1998,Mongla,34
14-06-1998,Patuakhali,33.2
14-06-1998,Rajshahi,35.3
14-06-1998,Rangpur,34.7
14-06-1998,Satkhira,34.3
14-06-1998,Srimangal,35.6
14-06-1998,sydpur,35
14-06-1998,Sylhet,34.6
15-06-1998,Barisal,33
15-06-1998,Bhola,32.8
15-06-1998,Bogra,34.6
15-06-1998,Dinajpur,37
15-06-1998,Ishurdi,34.5
15-06-1998,Khepupara,32.4
15-06-1998,Khulna,32.5
15-06-1998,Mongla,33.6
15-06-1998,Patuakhali,32.8
15-06-1998,Rajshahi,34.3
15-06-1998,Rangpur,34.2
15-06-1998,Satkhira,33
15-06-1998,Srimangal,33.4
15-06-1998,sydpur,34.8
15-06-1998,Sylhet,32
16-06-1998,Barisal,33.5
16-06-1998,Bhola,32.6
16-06-1998,Bogra,35.7
16-06-1998,Dinajpur,36.2
16-06-1998,Ishurdi,34.5
16-06-1998,Khepupara,30.8
16-06-1998,Khulna,32.2
16-06-1998,Mongla,32
16-06-1998,Patuakhali,31.3
16-06-1998,Rajshahi,35.8
16-06-1998,Rangpur,35.8
16-06-1998,Satkhira,34
16-06-1998,Srimangal,34
16-06-1998,sydpur,35.5
16-06-1998,Sylhet,32.4
17-06-1998,Barisal,34
17-06-1998,Bhola,33.2
17-06-1998,Bogra,36
17-06-1998,Dinajpur,37.5
17-06-1998,Ishurdi,35.7
17-06-1998,Khepupara,33.7
17-06-1998,Khulna,35.4
17-06-1998,Mongla,34
17-06-1998,Patuakhali,34.4
17-06-1998,Rajshahi,37.6
17-06-1998,Rangpur,34.7
17-06-1998,Satkhira,36
17-06-1998,Srimangal,34.1
17-06-1998,sydpur,36.4
17-06-1998,Sylhet,33
18-06-1998,Barisal,34.5
18-06-1998,Bhola,34
18-06-1998,Bogra,36.2
18-06-1998,Dinajpur,35.5
18-06-1998,Ishurdi,35.5
18-06-1998,Khepupara,33.7
18-06-1998,Khulna,36
18-06-1998,Mongla,37
18-06-1998,Patuakhali,34.6
18-06-1998,Rajshahi,37.4
18-06-1998,Rangpur,35
18-06-1998,Satkhira,36.4
18-06-1998,Srimangal,35
18-06-1998,sydpur,32.8
18-06-1998,Sylhet,32
19-06-1998,Barisal,34.5
19-06-1998,Bhola,33
19-06-1998,Bogra,33.6
19-06-1998,Dinajpur,30.2
19-06-1998,Ishurdi,35
19-06-1998,Khepupara,33.4
19-06-1998,Khulna,35.5
19-06-1998,Mongla,35.4
19-06-1998,Patuakhali,34
19-06-1998,Rajshahi,36
19-06-1998,Rangpur,28.4
19-06-1998,Satkhira,36
19-06-1998,Srimangal,33.8
19-06-1998,sydpur,28.2
19-06-1998,Sylhet,31
20-06-1998,Barisal,33.4
20-06-1998,Bhola,32.5
20-06-1998,Bogra,34.7
20-06-1998,Dinajpur,31.8
20-06-1998,Ishurdi,35.3
20-06-1998,Khepupara,33
20-06-1998,Khulna,33.7
20-06-1998,Mongla,33.8
20-06-1998,Patuakhali,31.5
20-06-1998,Rajshahi,35.3
20-06-1998,Rangpur,29.8
20-06-1998,Satkhira,35
20-06-1998,Srimangal,34.6
20-06-1998,sydpur,31.2
20-06-1998,Sylhet,32.8
21-06-1998,Barisal,33
21-06-1998,Bhola,29.4
21-06-1998,Bogra,32
21-06-1998,Dinajpur,31
21-06-1998,Ishurdi,35
21-06-1998,Khepupara,30.2
21-06-1998,Khulna,31.3
21-06-1998,Mongla,31.6
21-06-1998,Patuakhali,30.2
21-06-1998,Rajshahi,32.2
21-06-1998,Rangpur,32.4
21-06-1998,Satkhira,33
21-06-1998,Srimangal,32.1
21-06-1998,sydpur,29.8
21-06-1998,Sylhet,31.2
22-06-1998,Barisal,33.3
22-06-1998,Bhola,32
22-06-1998,Bogra,27.2
22-06-1998,Dinajpur,30.7
22-06-1998,Ishurdi,34
22-06-1998,Khepupara,33
22-06-1998,Khulna,35
22-06-1998,Mongla,34.5
22-06-1998,Patuakhali,32
22-06-1998,Rajshahi,29.6
22-06-1998,Rangpur,28
22-06-1998,Satkhira,33.4
22-06-1998,Srimangal,34
22-06-1998,sydpur,29.8
22-06-1998,Sylhet,33.6
23-06-1998,Barisal,33
23-06-1998,Bhola,31.8
23-06-1998,Bogra,33.2
23-06-1998,Dinajpur,33
23-06-1998,Ishurdi,33.5
23-06-1998,Khepupara,32.4
23-06-1998,Khulna,33.2
23-06-1998,Mongla,32.6
23-06-1998,Patuakhali,32.7
23-06-1998,Rajshahi,34.1
23-06-1998,Rangpur,32.9
23-06-1998,Satkhira,34.7
23-06-1998,Srimangal,33.8
23-06-1998,sydpur,33
23-06-1998,Sylhet,32.4
24-06-1998,Barisal,32.8
24-06-1998,Bhola,32.8
24-06-1998,Bogra,32
24-06-1998,Dinajpur,32.8
24-06-1998,Ishurdi,33.6
24-06-1998,Khepupara,32.1
24-06-1998,Khulna,32.5
24-06-1998,Mongla,33.6
24-06-1998,Patuakhali,30.4
24-06-1998,Rajshahi,32.7
24-06-1998,Rangpur,32
24-06-1998,Satkhira,34.2
24-06-1998,Srimangal,32
24-06-1998,sydpur,33.4
24-06-1998,Sylhet,30.5
25-06-1998,Barisal,32.5
25-06-1998,Bhola,31.5
25-06-1998,Bogra,31.5
25-06-1998,Dinajpur,32.4
25-06-1998,Ishurdi,32.8
25-06-1998,Khepupara,32.7
25-06-1998,Khulna,29
25-06-1998,Mongla,30.9
25-06-1998,Patuakhali,32
25-06-1998,Rajshahi,33.8
25-06-1998,Rangpur,31.4
25-06-1998,Satkhira,31.5
25-06-1998,Srimangal,32.2
25-06-1998,sydpur,32
25-06-1998,Sylhet,31
26-06-1998,Barisal,31
26-06-1998,Bhola,31.5
26-06-1998,Bogra,34
26-06-1998,Dinajpur,33.2
26-06-1998,Ishurdi,34
26-06-1998,Khepupara,30.2
26-06-1998,Khulna,33
26-06-1998,Mongla,33
26-06-1998,Patuakhali,32.5
26-06-1998,Rajshahi,34
26-06-1998,Rangpur,33.1
26-06-1998,Satkhira,33
26-06-1998,Srimangal,35.2
26-06-1998,sydpur,33.4
26-06-1998,Sylhet,34.5
27-06-1998,Barisal,33
27-06-1998,Bhola,32.2
27-06-1998,Bogra,32.4
27-06-1998,Dinajpur,29.3
27-06-1998,Ishurdi,33
27-06-1998,Khepupara,31.4
27-06-1998,Khulna,33.2
27-06-1998,Mongla,32.5
27-06-1998,Patuakhali,32.1
27-06-1998,Rajshahi,33.5
27-06-1998,Rangpur,31.4
27-06-1998,Satkhira,33.5
27-06-1998,Srimangal,35
27-06-1998,sydpur,30.2
27-06-1998,Sylhet,34
28-06-1998,Barisal,33
28-06-1998,Bhola,32.4
28-06-1998,Bogra,33.5
28-06-1998,Dinajpur,32.7
28-06-1998,Ishurdi,31.8
28-06-1998,Khepupara,31.4
28-06-1998,Khulna,31.5
28-06-1998,Mongla,32.8
28-06-1998,Patuakhali,31.6
28-06-1998,Rajshahi,32.2
28-06-1998,Rangpur,33
28-06-1998,Satkhira,32.7
28-06-1998,Srimangal,34.4
28-06-1998,sydpur,32.5
28-06-1998,Sylhet,34
29-06-1998,Barisal,33.4
29-06-1998,Bhola,32
29-06-1998,Bogra,33.7
29-06-1998,Dinajpur,32.4
29-06-1998,Ishurdi,33.6
29-06-1998,Khepupara,31.6
29-06-1998,Khulna,32.8
29-06-1998,Mongla,32
29-06-1998,Patuakhali,33
29-06-1998,Rajshahi,33.9
29-06-1998,Rangpur,32.6
29-06-1998,Satkhira,33
29-06-1998,Srimangal,31.8
29-06-1998,sydpur,32.4
29-06-1998,Sylhet,33.5
30-06-1998,Barisal,33
30-06-1998,Bhola,32.2
30-06-1998,Bogra,34.5
30-06-1998,Dinajpur,33.8
30-06-1998,Ishurdi,34.5
30-06-1998,Khepupara,32
30-06-1998,Khulna,32.8
30-06-1998,Mongla,32.5
30-06-1998,Patuakhali,31.6
30-06-1998,Rajshahi,34.5
30-06-1998,Rangpur,33.7
30-06-1998,Satkhira,33.6
30-06-1998,Srimangal,33
30-06-1998,sydpur,32
30-06-1998,Sylhet,32.7
01-07-1998,Barisal,33.6
01-07-1998,Bhola,32.4
01-07-1998,Bogra,33.2
01-07-1998,Dinajpur,34.3
01-07-1998,Ishurdi,33
01-07-1998,Khepupara,31.5
01-07-1998,Khulna,32.7
01-07-1998,Mongla,32.6
01-07-1998,Patuakhali,32
01-07-1998,Rajshahi,33.8
01-07-1998,Rangpur,33.5
01-07-1998,Satkhira,33.3
01-07-1998,Srimangal,31.4
01-07-1998,sydpur,33.8
01-07-1998,Sylhet,31.6
02-07-1998,Barisal,32
02-07-1998,Bhola,31
02-07-1998,Bogra,34.5
02-07-1998,Dinajpur,34.4
02-07-1998,Ishurdi,33.5
02-07-1998,Khepupara,32
02-07-1998,Khulna,32.8
02-07-1998,Mongla,32
02-07-1998,Patuakhali,32.2
02-07-1998,Rajshahi,34.3
02-07-1998,Rangpur,34.7
02-07-1998,Satkhira,33
02-07-1998,Srimangal,33.2
02-07-1998,sydpur,34
02-07-1998,Sylhet,34.4
03-07-1998,Barisal,31.4
03-07-1998,Bhola,31.4
03-07-1998,Bogra,32.2
03-07-1998,Dinajpur,32.6
03-07-1998,Ishurdi,33.4
03-07-1998,Khepupara,31
03-07-1998,Khulna,30.6
03-07-1998,Mongla,31
03-07-1998,Patuakhali,31.8
03-07-1998,Rajshahi,32.4
03-07-1998,Rangpur,32.9
03-07-1998,Satkhira,31.7
03-07-1998,Srimangal,33
03-07-1998,sydpur,33.2
03-07-1998,Sylhet,33
04-07-1998,Barisal,29
04-07-1998,Bhola,30
04-07-1998,Bogra,31.8
04-07-1998,Dinajpur,31.6
04-07-1998,Ishurdi,31.6
04-07-1998,Khepupara,28.2
04-07-1998,Khulna,30.5
04-07-1998,Mongla,31.4
04-07-1998,Patuakhali,29.4
04-07-1998,Rajshahi,31.2
04-07-1998,Rangpur,31.6
04-07-1998,Satkhira,30.5
04-07-1998,Srimangal,31.8
04-07-1998,sydpur,32.4
04-07-1998,Sylhet,31.5
05-07-1998,Barisal,29
05-07-1998,Bhola,27.8
05-07-1998,Bogra,30.5
05-07-1998,Dinajpur,32
05-07-1998,Ishurdi,32
05-07-1998,Khepupara,27.2
05-07-1998,Khulna,28.6
05-07-1998,Mongla,30.5
05-07-1998,Patuakhali,27.5
05-07-1998,Rajshahi,31.8
05-07-1998,Rangpur,30.8
05-07-1998,Satkhira,29.9
05-07-1998,Srimangal,29.6
05-07-1998,sydpur,31
05-07-1998,Sylhet,28
06-07-1998,Barisal,28.5
06-07-1998,Bhola,28
06-07-1998,Bogra,33
06-07-1998,Dinajpur,31.6
06-07-1998,Ishurdi,32.8
06-07-1998,Khepupara,28.7
06-07-1998,Khulna,30.6
06-07-1998,Mongla,30
06-07-1998,Patuakhali,28
06-07-1998,Rajshahi,33.2
06-07-1998,Rangpur,30.8
06-07-1998,Satkhira,31.3
06-07-1998,Srimangal,29.5
06-07-1998,sydpur,31.8
06-07-1998,Sylhet,28.5
07-07-1998,Barisal,30.7
07-07-1998,Bhola,29
07-07-1998,Bogra,31.5
07-07-1998,Dinajpur,30.4
07-07-1998,Ishurdi,30.5
07-07-1998,Khepupara,28.2
07-07-1998,Khulna,33
07-07-1998,Mongla,31.2
07-07-1998,Patuakhali,29.3
07-07-1998,Rajshahi,31
07-07-1998,Rangpur,30
07-07-1998,Satkhira,32
07-07-1998,Srimangal,31.6
07-07-1998,sydpur,32.2
07-07-1998,Sylhet,30.6
08-07-1998,Barisal,31.3
08-07-1998,Bhola,30.6
08-07-1998,Bogra,30.5
08-07-1998,Dinajpur,31.5
08-07-1998,Ishurdi,31.6
08-07-1998,Khepupara,31
08-07-1998,Khulna,32.7
08-07-1998,Mongla,32.2
08-07-1998,Patuakhali,31.5
08-07-1998,Rajshahi,32.5
08-07-1998,Rangpur,30.8
08-07-1998,Satkhira,34.2
08-07-1998,Srimangal,34.4
08-07-1998,sydpur,30
08-07-1998,Sylhet,32.8
09-07-1998,Barisal,32.6
09-07-1998,Bhola,31.5
09-07-1998,Bogra,31
09-07-1998,Dinajpur,32.5
09-07-1998,Ishurdi,31
09-07-1998,Khepupara,30.6
09-07-1998,Khulna,32.2
09-07-1998,Mongla,31.5
09-07-1998,Patuakhali,31.5
09-07-1998,Rajshahi,31.5
09-07-1998,Rangpur,32.4
09-07-1998,Satkhira,33
09-07-1998,Srimangal,32.8
09-07-1998,sydpur,32
09-07-1998,Sylhet,32.8
10-07-1998,Barisal,31.5
10-07-1998,Bhola,31.2
10-07-1998,Bogra,31.7
10-07-1998,Dinajpur,32.6
10-07-1998,Ishurdi,33.4
10-07-1998,Khepupara,30.8
10-07-1998,Khulna,33.5
10-07-1998,Mongla,32.8
10-07-1998,Patuakhali,31.2
10-07-1998,Rajshahi,33.8
10-07-1998,Rangpur,32.6
10-07-1998,Satkhira,34
10-07-1998,Srimangal,31.2
10-07-1998,sydpur,33.2
10-07-1998,Sylhet,31.8
11-07-1998,Barisal,28.6
11-07-1998,Bhola,28.2
11-07-1998,Bogra,32.7
11-07-1998,Dinajpur,33
11-07-1998,Ishurdi,33.5
11-07-1998,Khepupara,29.6
11-07-1998,Khulna,30.5
11-07-1998,Mongla,28.5
11-07-1998,Patuakhali,28.4
11-07-1998,Rajshahi,33.7
11-07-1998,Rangpur,31.7
11-07-1998,Satkhira,28.5
11-07-1998,Srimangal,31
11-07-1998,sydpur,32.6
11-07-1998,Sylhet,30.5
12-07-1998,Barisal,27
12-07-1998,Bhola,27.6
12-07-1998,Bogra,29.8
12-07-1998,Dinajpur,30.8
12-07-1998,Ishurdi,29
12-07-1998,Khepupara,27.8
12-07-1998,Khulna,27.4
12-07-1998,Mongla,28.8
12-07-1998,Patuakhali,27.5
12-07-1998,Rajshahi,29.4
12-07-1998,Rangpur,30.5
12-07-1998,Satkhira,29.5
12-07-1998,Srimangal,31.2
12-07-1998,sydpur,31.6
12-07-1998,Sylhet,29.7
13-07-1998,Barisal,31.5
13-07-1998,Bhola,30.2
13-07-1998,Bogra,31
13-07-1998,Dinajpur,29
13-07-1998,Ishurdi,31.6
13-07-1998,Khepupara,31
13-07-1998,Khulna,31.6
13-07-1998,Mongla,33.2
13-07-1998,Patuakhali,31
13-07-1998,Rajshahi,32
13-07-1998,Rangpur,29.3
13-07-1998,Satkhira,33
13-07-1998,Srimangal,25.6
13-07-1998,sydpur,28.2
13-07-1998,Sylhet,26.7
14-07-1998,Barisal,30.8
14-07-1998,Bhola,31
14-07-1998,Bogra,29.3
14-07-1998,Dinajpur,30.2
14-07-1998,Ishurdi,30
14-07-1998,Khepupara,31.4
14-07-1998,Khulna,32.8
14-07-1998,Mongla,33.5
14-07-1998,Patuakhali,31.5
14-07-1998,Rajshahi,30.8
14-07-1998,Rangpur,28.8
14-07-1998,Satkhira,33
14-07-1998,Srimangal,29.6
14-07-1998,sydpur,29.2
14-07-1998,Sylhet,28.4
15-07-1998,Barisal,****
15-07-1998,Bhola,31.5
15-07-1998,Bogra,29
15-07-1998,Dinajpur,30.8
15-07-1998,Ishurdi,32.2
15-07-1998,Khepupara,30.7
15-07-1998,Khulna,32.2
15-07-1998,Mongla,32.6
15-07-1998,Patuakhali,32.1
15-07-1998,Rajshahi,31.5
15-07-1998,Rangpur,30.2
15-07-1998,Satkhira,32.3
15-07-1998,Srimangal,29.2
15-07-1998,sydpur,30.2
15-07-1998,Sylhet,26.5
16-07-1998,Barisal,31.4
16-07-1998,Bhola,31.2
16-07-1998,Bogra,31
16-07-1998,Dinajpur,29
16-07-1998,Ishurdi,31.6
16-07-1998,Khepupara,30.8
16-07-1998,Khulna,33.5
16-07-1998,Mongla,32.7
16-07-1998,Patuakhali,32
16-07-1998,Rajshahi,31.3
16-07-1998,Rangpur,30
16-07-1998,Satkhira,33.5
16-07-1998,Srimangal,32
16-07-1998,sydpur,29
16-07-1998,Sylhet,29.4
17-07-1998,Barisal,32
17-07-1998,Bhola,31.2
17-07-1998,Bogra,30
17-07-1998,Dinajpur,30.4
17-07-1998,Ishurdi,30.4
17-07-1998,Khepupara,31.2
17-07-1998,Khulna,32.6
17-07-1998,Mongla,33.6
17-07-1998,Patuakhali,31.5
17-07-1998,Rajshahi,30.4
17-07-1998,Rangpur,30.4
17-07-1998,Satkhira,32
17-07-1998,Srimangal,30.7
17-07-1998,sydpur,30
17-07-1998,Sylhet,31
18-07-1998,Barisal,31.5
18-07-1998,Bhola,30.6
18-07-1998,Bogra,30
18-07-1998,Dinajpur,29.5
18-07-1998,Ishurdi,30.2
18-07-1998,Khepupara,31.3
18-07-1998,Khulna,32
18-07-1998,Mongla,33.5
18-07-1998,Patuakhali,31.5
18-07-1998,Rajshahi,30.6
18-07-1998,Rangpur,29
18-07-1998,Satkhira,32
18-07-1998,Srimangal,30.4
18-07-1998,sydpur,25.8
18-07-1998,Sylhet,29.8
19-07-1998,Barisal,30.2
19-07-1998,Bhola,30.4
19-07-1998,Bogra,32.5
19-07-1998,Dinajpur,31.7
19-07-1998,Ishurdi,33
19-07-1998,Khepupara,30.7
19-07-1998,Khulna,31.8
19-07-1998,Mongla,32.5
19-07-1998,Patuakhali,30.8
19-07-1998,Rajshahi,32.5
19-07-1998,Rangpur,31.6
19-07-1998,Satkhira,33
19-07-1998,Srimangal,28
19-07-1998,sydpur,31.4
19-07-1998,Sylhet,31
20-07-1998,Barisal,32.4
20-07-1998,Bhola,32.2
20-07-1998,Bogra,29.8
20-07-1998,Dinajpur,30.7
20-07-1998,Ishurdi,32.6
20-07-1998,Khepupara,32
20-07-1998,Khulna,34
20-07-1998,Mongla,34.2
20-07-1998,Patuakhali,33.2
20-07-1998,Rajshahi,32.7
20-07-1998,Rangpur,30.1
20-07-1998,Satkhira,33.8
20-07-1998,Srimangal,32
20-07-1998,sydpur,30.5
20-07-1998,Sylhet,27.7
21-07-1998,Barisal,32.1
21-07-1998,Bhola,31.5
21-07-1998,Bogra,32.2
21-07-1998,Dinajpur,32.2
21-07-1998,Ishurdi,33
21-07-1998,Khepupara,32.2
21-07-1998,Khulna,33.4
21-07-1998,Mongla,34.2
21-07-1998,Patuakhali,33
21-07-1998,Rajshahi,33
21-07-1998,Rangpur,31.5
21-07-1998,Satkhira,33.6
21-07-1998,Srimangal,26.2
21-07-1998,sydpur,32.6
21-07-1998,Sylhet,27.5
22-07-1998,Barisal,32.6
22-07-1998,Bhola,32
22-07-1998,Bogra,34
22-07-1998,Dinajpur,34.8
22-07-1998,Ishurdi,35
22-07-1998,Khepupara,32.5
22-07-1998,Khulna,34.4
22-07-1998,Mongla,34.8
22-07-1998,Patuakhali,32.7
22-07-1998,Rajshahi,35.5
22-07-1998,Rangpur,31.2
22-07-1998,Satkhira,34.5
22-07-1998,Srimangal,31.4
22-07-1998,sydpur,32.5
22-07-1998,Sylhet,26.2
23-07-1998,Barisal,25.8
23-07-1998,Bhola,26.8
23-07-1998,Bogra,32
23-07-1998,Dinajpur,31.4
23-07-1998,Ishurdi,33
23-07-1998,Khepupara,29.5
23-07-1998,Khulna,29.2
23-07-1998,Mongla,29.8
23-07-1998,Patuakhali,29.6
23-07-1998,Rajshahi,35.5
23-07-1998,Rangpur,29.1
23-07-1998,Satkhira,32
23-07-1998,Srimangal,30.6
23-07-1998,sydpur,30.8
23-07-1998,Sylhet,28.5
24-07-1998,Barisal,33
24-07-1998,Bhola,31.6
24-07-1998,Bogra,34.8
24-07-1998,Dinajpur,32.8
24-07-1998,Ishurdi,34.8
24-07-1998,Khepupara,32.4
24-07-1998,Khulna,34.2
24-07-1998,Mongla,34.5
24-07-1998,Patuakhali,33.5
24-07-1998,Rajshahi,34.8
24-07-1998,Rangpur,31
24-07-1998,Satkhira,35
24-07-1998,Srimangal,31.1
24-07-1998,sydpur,31.4
24-07-1998,Sylhet,26
25-07-1998,Barisal,30
25-07-1998,Bhola,30
25-07-1998,Bogra,35
25-07-1998,Dinajpur,33.6
25-07-1998,Ishurdi,35
25-07-1998,Khepupara,32.3
25-07-1998,Khulna,33
25-07-1998,Mongla,33.8
25-07-1998,Patuakhali,30.8
25-07-1998,Rajshahi,34.7
25-07-1998,Rangpur,32.3
25-07-1998,Satkhira,33.5
25-07-1998,Srimangal,32.6
25-07-1998,sydpur,32.8
25-07-1998,Sylhet,27.5
26-07-1998,Barisal,32.6
26-07-1998,Bhola,31
26-07-1998,Bogra,33
26-07-1998,Dinajpur,32
26-07-1998,Ishurdi,35
26-07-1998,Khepupara,30.2
26-07-1998,Khulna,34.8
26-07-1998,Mongla,34.5
26-07-1998,Patuakhali,32.3
26-07-1998,Rajshahi,35
26-07-1998,Rangpur,32.2
26-07-1998,Satkhira,35.2
26-07-1998,Srimangal,32
26-07-1998,sydpur,32
26-07-1998,Sylhet,29
27-07-1998,Barisal,31.6
