Date,Stations,Min_Temp
25-10-1999,Bogra,23.8
25-11-1999,Bogra,15.8
25-06-1999,Dinajpur,25.7
25-07-1999,Dinajpur,27.4
25-08-1999,Dinajpur,25
25-09-1999,Dinajpur,24
25-10-1999,Dinajpur,22
25-11-1999,Dinajpur,14.2
25-06-1999,Ishurdi,26.2
25-07-1999,Ishurdi,26.8
25-08-1999,Ishurdi,26.4
25-09-1999,Ishurdi,25
25-10-1999,Ishurdi,23.8
25-11-1999,Ishurdi,15
25-06-1999,Jessore,25.2
25-07-1999,Jessore,26.8
25-08-1999,Jessore,26.4
25-09-1999,Jessore,25.4
25-10-1999,Jessore,24.6
25-11-1999,Jessore,15
25-06-1999,Khepupara,25
25-07-1999,Khepupara,26.9
25-08-1999,Khepupara,26.5
25-09-1999,Khepupara,25.3
25-10-1999,Khepupara,25.4
25-11-1999,Khepupara,17.5
25-06-1999,Khulna,24.3
25-07-1999,Khulna,26.2
25-08-1999,Khulna,26.6
25-09-1999,Khulna,25.8
25-10-1999,Khulna,24.5
25-11-1999,Khulna,15.4
25-06-1999,Mongla,26
25-07-1999,Mongla,27
25-08-1999,Mongla,26.5
25-09-1999,Mongla,25.5
25-10-1999,Mongla,25.1
25-11-1999,Mongla,17.6
25-06-1999,Patuakhali,25.3
25-07-1999,Patuakhali,26.8
25-08-1999,Patuakhali,26.5
25-09-1999,Patuakhali,25.2
25-10-1999,Patuakhali,25.2
25-11-1999,Patuakhali,17.5
25-06-1999,Rajshahi,26
25-07-1999,Rajshahi,26.9
25-08-1999,Rajshahi,25
25-09-1999,Rajshahi,25.5
25-10-1999,Rajshahi,23.8
25-11-1999,Rajshahi,14
25-06-1999,Rangpur,25.7
25-07-1999,Rangpur,26.8
25-08-1999,Rangpur,25
25-09-1999,Rangpur,24.6
25-10-1999,Rangpur,23.2
25-11-1999,Rangpur,15.5
25-06-1999,Satkhira,22.5
25-07-1999,Satkhira,25.5
25-08-1999,Satkhira,25.1
25-09-1999,Satkhira,24.3
25-10-1999,Satkhira,23.4
25-11-1999,Satkhira,13.1
25-06-1999,Srimangal,25
25-07-1999,Srimangal,24
25-08-1999,Srimangal,25.4
25-09-1999,Srimangal,23.4
25-10-1999,Srimangal,22
25-11-1999,Srimangal,14
25-06-1999,sydpur,25.6
25-07-1999,sydpur,27
25-08-1999,sydpur,25.6
25-09-1999,sydpur,24
25-10-1999,sydpur,22.5
25-11-1999,sydpur,15.2
25-06-1999,Sylhet,22.8
25-07-1999,Sylhet,25.8
25-08-1999,Sylhet,26.2
25-09-1999,Sylhet,24.5
25-10-1999,Sylhet,23.5
25-11-1999,Sylhet,17.4
26-06-1999,Barisal,25.8
26-07-1999,Barisal,26.7
26-08-1999,Barisal,26
26-09-1999,Barisal,25.4
26-10-1999,Barisal,22.3
26-11-1999,Barisal,15.4
26-06-1999,Bhola,27
26-07-1999,Bhola,27
26-08-1999,Bhola,26
26-09-1999,Bhola,25.5
26-10-1999,Bhola,22.4
26-11-1999,Bhola,16.4
26-06-1999,Bogra,25.8
26-07-1999,Bogra,28.4
26-08-1999,Bogra,23.8
26-09-1999,Bogra,25
26-10-1999,Bogra,22.8
26-11-1999,Bogra,17.5
26-06-1999,Dinajpur,25.8
26-07-1999,Dinajpur,28
26-08-1999,Dinajpur,24
26-09-1999,Dinajpur,21.2
26-10-1999,Dinajpur,20.5
26-11-1999,Dinajpur,15.2
26-06-1999,Ishurdi,25.5
26-07-1999,Ishurdi,28
26-08-1999,Ishurdi,24
26-09-1999,Ishurdi,23
26-10-1999,Ishurdi,22.5
26-11-1999,Ishurdi,15.6
26-06-1999,Jessore,25.6
26-07-1999,Jessore,27
26-08-1999,Jessore,25.6
26-09-1999,Jessore,24.4
26-10-1999,Jessore,22.6
26-11-1999,Jessore,13.6
26-06-1999,Khepupara,26.9
26-07-1999,Khepupara,26.7
26-08-1999,Khepupara,26
26-09-1999,Khepupara,25.3
26-10-1999,Khepupara,23
26-11-1999,Khepupara,17.2
26-06-1999,Khulna,25.6
26-07-1999,Khulna,27.5
26-08-1999,Khulna,26.4
26-09-1999,Khulna,25
26-10-1999,Khulna,22.5
26-11-1999,Khulna,15.4
26-06-1999,Mongla,26.2
26-07-1999,Mongla,27.5
26-08-1999,Mongla,26.5
26-09-1999,Mongla,26
26-10-1999,Mongla,23.5
26-11-1999,Mongla,17
26-06-1999,Patuakhali,26
26-07-1999,Patuakhali,27.3
26-08-1999,Patuakhali,26.4
26-09-1999,Patuakhali,25.4
26-10-1999,Patuakhali,23.3
26-11-1999,Patuakhali,17.2
26-06-1999,Rajshahi,26.2
26-07-1999,Rajshahi,27.2
26-08-1999,Rajshahi,24.2
26-09-1999,Rajshahi,23.9
26-10-1999,Rajshahi,22.4
26-11-1999,Rajshahi,15.3
26-06-1999,Rangpur,25.6
26-07-1999,Rangpur,27.5
26-08-1999,Rangpur,23.6
26-09-1999,Rangpur,21.6
26-10-1999,Rangpur,21.7
26-11-1999,Rangpur,16.5
26-06-1999,Satkhira,23.5
26-07-1999,Satkhira,26.3
26-08-1999,Satkhira,25.5
26-09-1999,Satkhira,24.3
26-10-1999,Satkhira,20.5
26-11-1999,Satkhira,12.5
26-06-1999,Srimangal,24.8
26-07-1999,Srimangal,24.6
26-08-1999,Srimangal,25.3
26-09-1999,Srimangal,25.6
26-10-1999,Srimangal,20.6
26-11-1999,Srimangal,13.3
26-06-1999,sydpur,25.5
26-07-1999,sydpur,27.6
26-08-1999,sydpur,23.6
26-09-1999,sydpur,21.4
26-10-1999,sydpur,21.2
26-11-1999,sydpur,16
26-06-1999,Sylhet,25
26-07-1999,Sylhet,26
26-08-1999,Sylhet,25
26-09-1999,Sylhet,25
26-10-1999,Sylhet,22.4
26-11-1999,Sylhet,16.2
27-06-1999,Barisal,23.6
27-07-1999,Barisal,26.5
27-08-1999,Barisal,25.4
27-09-1999,Barisal,24.8
27-10-1999,Barisal,22.5
27-11-1999,Barisal,16.2
27-06-1999,Bhola,25.8
27-07-1999,Bhola,27.2
27-08-1999,Bhola,25
27-09-1999,Bhola,25.2
27-10-1999,Bhola,23
27-11-1999,Bhola,16.4
27-06-1999,Bogra,25.5
27-07-1999,Bogra,25.5
27-08-1999,Bogra,25.2
27-09-1999,Bogra,24
27-10-1999,Bogra,22.4
27-11-1999,Bogra,16.6
27-06-1999,Dinajpur,25.7
27-07-1999,Dinajpur,27.2
27-08-1999,Dinajpur,24.8
27-09-1999,Dinajpur,21.2
27-10-1999,Dinajpur,21.5
27-11-1999,Dinajpur,15.2
27-06-1999,Ishurdi,24.5
27-07-1999,Ishurdi,26.4
27-08-1999,Ishurdi,25.8
27-09-1999,Ishurdi,25
27-10-1999,Ishurdi,21.6
27-11-1999,Ishurdi,15.5
27-06-1999,Jessore,26.4
27-07-1999,Jessore,26.4
27-08-1999,Jessore,26
27-09-1999,Jessore,25
27-10-1999,Jessore,20.8
27-11-1999,Jessore,14
27-06-1999,Khepupara,24.8
27-07-1999,Khepupara,26.2
27-08-1999,Khepupara,25.6
27-09-1999,Khepupara,25
27-10-1999,Khepupara,22.6
27-11-1999,Khepupara,17.4
27-06-1999,Khulna,25.6
27-07-1999,Khulna,27
27-08-1999,Khulna,25.6
27-09-1999,Khulna,24.8
27-10-1999,Khulna,22.3
27-11-1999,Khulna,15.8
27-06-1999,Mongla,25.5
27-07-1999,Mongla,26.5
27-08-1999,Mongla,26
27-09-1999,Mongla,26
27-10-1999,Mongla,22.8
27-11-1999,Mongla,18.3
27-06-1999,Patuakhali,24.5
27-07-1999,Patuakhali,26.8
27-08-1999,Patuakhali,25.6
27-09-1999,Patuakhali,25
27-10-1999,Patuakhali,23.4
27-11-1999,Patuakhali,17.2
27-06-1999,Rajshahi,25
27-07-1999,Rajshahi,26
27-08-1999,Rajshahi,25.8
27-09-1999,Rajshahi,23.8
27-10-1999,Rajshahi,21.8
27-11-1999,Rajshahi,14.4
27-06-1999,Rangpur,26
27-07-1999,Rangpur,26.8
27-08-1999,Rangpur,24.8
27-09-1999,Rangpur,21.2
27-10-1999,Rangpur,21.7
27-11-1999,Rangpur,16
27-06-1999,Satkhira,24.5
27-07-1999,Satkhira,25.5
27-08-1999,Satkhira,24.9
27-09-1999,Satkhira,22.8
27-10-1999,Satkhira,19.5
27-11-1999,Satkhira,13
27-06-1999,Srimangal,24.4
27-07-1999,Srimangal,24.6
27-08-1999,Srimangal,24.4
27-09-1999,Srimangal,24.4
27-10-1999,Srimangal,21.8
27-11-1999,Srimangal,13.1
27-06-1999,sydpur,25.6
27-07-1999,sydpur,25.8
27-08-1999,sydpur,24.8
27-09-1999,sydpur,20.8
27-10-1999,sydpur,21.6
27-11-1999,sydpur,15.5
27-06-1999,Sylhet,24.6
27-07-1999,Sylhet,25.7
27-08-1999,Sylhet,25.3
27-09-1999,Sylhet,23
27-10-1999,Sylhet,23.3
27-11-1999,Sylhet,16.1
28-06-1999,Barisal,23.8
28-07-1999,Barisal,25.4
28-08-1999,Barisal,25
28-09-1999,Barisal,24.5
28-10-1999,Barisal,25
28-11-1999,Barisal,16.3
28-06-1999,Bhola,25
28-07-1999,Bhola,25
28-08-1999,Bhola,25
28-09-1999,Bhola,25.8
28-10-1999,Bhola,25.6
28-11-1999,Bhola,16.2
28-06-1999,Bogra,25.3
28-07-1999,Bogra,27.2
28-08-1999,Bogra,26
28-09-1999,Bogra,25.1
28-10-1999,Bogra,23.4
28-11-1999,Bogra,16.4
28-06-1999,Dinajpur,26
28-07-1999,Dinajpur,26.2
28-08-1999,Dinajpur,25.6
28-09-1999,Dinajpur,23.8
28-10-1999,Dinajpur,21.5
28-11-1999,Dinajpur,14.2
28-06-1999,Ishurdi,24.4
28-07-1999,Ishurdi,26
28-08-1999,Ishurdi,25.3
28-09-1999,Ishurdi,25.3
28-10-1999,Ishurdi,23.5
28-11-1999,Ishurdi,13.8
28-06-1999,Jessore,25.2
28-07-1999,Jessore,24.6
28-08-1999,Jessore,26.2
28-09-1999,Jessore,25.2
28-10-1999,Jessore,24
28-11-1999,Jessore,14.6
28-06-1999,Khepupara,23.7
28-07-1999,Khepupara,26.8
28-08-1999,Khepupara,25.5
28-09-1999,Khepupara,25
28-10-1999,Khepupara,25
28-11-1999,Khepupara,16.6
28-06-1999,Khulna,24.3
28-07-1999,Khulna,26.7
28-08-1999,Khulna,26.7
28-09-1999,Khulna,26
28-10-1999,Khulna,24.8
28-11-1999,Khulna,16.4
28-06-1999,Mongla,24.6
28-07-1999,Mongla,26
28-08-1999,Mongla,26.5
28-09-1999,Mongla,26
28-10-1999,Mongla,25.5
28-11-1999,Mongla,17.4
28-06-1999,Patuakhali,24
28-07-1999,Patuakhali,26.3
28-08-1999,Patuakhali,25.2
28-09-1999,Patuakhali,25
28-10-1999,Patuakhali,25.6
28-11-1999,Patuakhali,17
28-06-1999,Rajshahi,24
28-07-1999,Rajshahi,26.5
28-08-1999,Rajshahi,25.4
28-09-1999,Rajshahi,25.3
28-10-1999,Rajshahi,23
28-11-1999,Rajshahi,14
28-06-1999,Rangpur,25.2
28-07-1999,Rangpur,26
28-08-1999,Rangpur,26
28-09-1999,Rangpur,24.2
28-10-1999,Rangpur,22.4
28-11-1999,Rangpur,15.6
28-06-1999,Satkhira,23.4
28-07-1999,Satkhira,24.2
28-08-1999,Satkhira,24.7
28-09-1999,Satkhira,23.3
28-10-1999,Satkhira,23
28-11-1999,Satkhira,12.5
28-06-1999,Srimangal,25.3
28-07-1999,Srimangal,24.6
28-08-1999,Srimangal,24.3
28-09-1999,Srimangal,23.7
28-10-1999,Srimangal,22.8
28-11-1999,Srimangal,14
28-06-1999,sydpur,25.5
28-07-1999,sydpur,26
28-08-1999,sydpur,25.4
28-09-1999,sydpur,24.6
28-10-1999,sydpur,21.5
28-11-1999,sydpur,15.6
28-06-1999,Sylhet,25
28-07-1999,Sylhet,25.1
28-08-1999,Sylhet,24.5
28-09-1999,Sylhet,25
28-10-1999,Sylhet,25
28-11-1999,Sylhet,16.4
29-06-1999,Barisal,23.3
29-07-1999,Barisal,25
29-08-1999,Barisal,25
29-09-1999,Barisal,25
29-10-1999,Barisal,25.2
29-11-1999,Barisal,14.6
29-06-1999,Bhola,24
29-07-1999,Bhola,25.5
29-08-1999,Bhola,25.6
29-09-1999,Bhola,25.8
29-10-1999,Bhola,25.4
29-11-1999,Bhola,15
29-06-1999,Bogra,25.6
29-07-1999,Bogra,26.5
29-08-1999,Bogra,26.5
29-09-1999,Bogra,25.7
29-10-1999,Bogra,25.8
29-11-1999,Bogra,16.4
29-06-1999,Dinajpur,26.6
29-07-1999,Dinajpur,26
29-08-1999,Dinajpur,24.4
29-09-1999,Dinajpur,25
29-10-1999,Dinajpur,23.5
29-11-1999,Dinajpur,15.5
29-06-1999,Ishurdi,25.5
29-07-1999,Ishurdi,25.5
29-08-1999,Ishurdi,25
29-09-1999,Ishurdi,26
29-10-1999,Ishurdi,25.5
29-11-1999,Ishurdi,14.5
29-06-1999,Jessore,25.2
29-07-1999,Jessore,26
29-08-1999,Jessore,26
29-09-1999,Jessore,25.2
29-10-1999,Jessore,25
29-11-1999,Jessore,13.4
29-06-1999,Khepupara,27.3
29-07-1999,Khepupara,25.8
29-08-1999,Khepupara,25.8
29-09-1999,Khepupara,25.4
29-10-1999,Khepupara,25.4
29-11-1999,Khepupara,15.2
29-06-1999,Khulna,25
29-07-1999,Khulna,25.6
29-08-1999,Khulna,26
29-09-1999,Khulna,26.8
29-10-1999,Khulna,25
29-11-1999,Khulna,15.4
29-06-1999,Mongla,26.4
29-07-1999,Mongla,25.8
29-08-1999,Mongla,26
29-09-1999,Mongla,26.2
29-10-1999,Mongla,25
29-11-1999,Mongla,16.6
29-06-1999,Patuakhali,25
29-07-1999,Patuakhali,26.3
29-08-1999,Patuakhali,25
29-09-1999,Patuakhali,25.6
29-10-1999,Patuakhali,25.5
29-11-1999,Patuakhali,15.8
29-06-1999,Rajshahi,26.2
29-07-1999,Rajshahi,25.8
29-08-1999,Rajshahi,25.2
29-09-1999,Rajshahi,26.2
29-10-1999,Rajshahi,25.3
29-11-1999,Rajshahi,14.2
29-06-1999,Rangpur,25.8
29-07-1999,Rangpur,26.5
29-08-1999,Rangpur,25.2
29-09-1999,Rangpur,24.5
29-10-1999,Rangpur,24
29-11-1999,Rangpur,16.5
29-06-1999,Satkhira,25.4
29-07-1999,Satkhira,24.5
29-08-1999,Satkhira,24.6
29-09-1999,Satkhira,24.3
29-10-1999,Satkhira,23
29-11-1999,Satkhira,12
29-06-1999,Srimangal,24.9
29-07-1999,Srimangal,25.5
29-08-1999,Srimangal,24.4
29-09-1999,Srimangal,23.8
29-10-1999,Srimangal,24.4
29-11-1999,Srimangal,14.6
29-06-1999,sydpur,26.4
29-07-1999,sydpur,25.8
29-08-1999,sydpur,24.5
29-09-1999,sydpur,25.5
29-10-1999,sydpur,23.6
29-11-1999,sydpur,16.4
29-06-1999,Sylhet,25.1
29-07-1999,Sylhet,25.2
29-08-1999,Sylhet,24.8
29-09-1999,Sylhet,24.6
29-10-1999,Sylhet,25.2
29-11-1999,Sylhet,17.8
30-06-1999,Barisal,26.5
30-07-1999,Barisal,25
30-08-1999,Barisal,26
30-09-1999,Barisal,26.4
30-10-1999,Barisal,23.5
30-11-1999,Barisal,14.8
30-06-1999,Bhola,26
30-07-1999,Bhola,26
30-08-1999,Bhola,25.5
30-09-1999,Bhola,26.5
30-10-1999,Bhola,23.8
30-11-1999,Bhola,15.8
30-06-1999,Bogra,26.2
30-07-1999,Bogra,26
30-08-1999,Bogra,25.3
30-09-1999,Bogra,26.3
30-10-1999,Bogra,24.5
30-11-1999,Bogra,17.8
30-06-1999,Dinajpur,26
30-07-1999,Dinajpur,27.5
30-08-1999,Dinajpur,24.5
30-09-1999,Dinajpur,25.8
30-10-1999,Dinajpur,24.4
30-11-1999,Dinajpur,16
30-06-1999,Ishurdi,26.8
30-07-1999,Ishurdi,26.2
30-08-1999,Ishurdi,26.2
30-09-1999,Ishurdi,26.4
30-10-1999,Ishurdi,24.8
30-11-1999,Ishurdi,16
30-06-1999,Jessore,26
30-07-1999,Jessore,26.2
30-08-1999,Jessore,25.8
30-09-1999,Jessore,25.7
30-10-1999,Jessore,23.8
30-11-1999,Jessore,14.4
30-06-1999,Khepupara,27.8
30-07-1999,Khepupara,26.2
30-08-1999,Khepupara,25.8
30-09-1999,Khepupara,25.2
30-10-1999,Khepupara,24.4
30-11-1999,Khepupara,16
30-06-1999,Khulna,27.7
30-07-1999,Khulna,26.8
30-08-1999,Khulna,26
30-09-1999,Khulna,27.5
30-10-1999,Khulna,24
30-11-1999,Khulna,15.2
30-06-1999,Mongla,28
30-07-1999,Mongla,26.4
30-08-1999,Mongla,25.5
30-09-1999,Mongla,26.8
30-10-1999,Mongla,24.6
30-11-1999,Mongla,16.5
30-06-1999,Patuakhali,26.6
30-07-1999,Patuakhali,26.8
30-08-1999,Patuakhali,25.4
30-09-1999,Patuakhali,26.5
30-10-1999,Patuakhali,24.5
30-11-1999,Patuakhali,15.8
30-06-1999,Rajshahi,26.1
30-07-1999,Rajshahi,26.3
30-08-1999,Rajshahi,26.1
30-09-1999,Rajshahi,26.3
30-10-1999,Rajshahi,24.5
30-11-1999,Rajshahi,17
30-06-1999,Rangpur,25.8
30-07-1999,Rangpur,27.3
30-08-1999,Rangpur,25
30-09-1999,Rangpur,25.5
30-10-1999,Rangpur,24.5
30-11-1999,Rangpur,17
30-06-1999,Satkhira,26.5
30-07-1999,Satkhira,25.1
30-08-1999,Satkhira,23
30-09-1999,Satkhira,24.7
30-10-1999,Satkhira,23.3
30-11-1999,Satkhira,12.6
30-06-1999,Srimangal,25
30-07-1999,Srimangal,26.2
30-08-1999,Srimangal,25
30-09-1999,Srimangal,24.6
30-10-1999,Srimangal,22.6
30-11-1999,Srimangal,13.2
30-06-1999,sydpur,25.5
30-07-1999,sydpur,26.6
30-08-1999,sydpur,24.6
30-09-1999,sydpur,26
30-10-1999,sydpur,24.4
30-11-1999,sydpur,16.4
30-06-1999,Sylhet,23.8
30-07-1999,Sylhet,26.4
30-08-1999,Sylhet,25.4
30-09-1999,Sylhet,25
30-10-1999,Sylhet,24.2
30-11-1999,Sylhet,17
1999-06-31,Barisal,
31-07-1999,Barisal,27.2
31-08-1999,Barisal,24.5
1999-09-31,Barisal,
31-10-1999,Barisal,23.5
1999-11-31,Barisal,
1999-06-31,Bhola,
31-07-1999,Bhola,27.2
31-08-1999,Bhola,24
1999-09-31,Bhola,
31-10-1999,Bhola,23.5
1999-11-31,Bhola,
1999-06-31,Bogra,
31-07-1999,Bogra,27.5
31-08-1999,Bogra,25.8
1999-09-31,Bogra,
31-10-1999,Bogra,24.8
1999-11-31,Bogra,
1999-06-31,Dinajpur,
31-07-1999,Dinajpur,26.5
31-08-1999,Dinajpur,25.2
1999-09-31,Dinajpur,
31-10-1999,Dinajpur,24
1999-11-31,Dinajpur,
1999-06-31,Ishurdi,
31-07-1999,Ishurdi,27
31-08-1999,Ishurdi,26.2
1999-09-31,Ishurdi,
31-10-1999,Ishurdi,24.5
1999-11-31,Ishurdi,
1999-06-31,Jessore,
31-07-1999,Jessore,26.5
31-08-1999,Jessore,25.6
1999-09-31,Jessore,
31-10-1999,Jessore,24.2
1999-11-31,Jessore,
1999-06-31,Khepupara,
31-07-1999,Khepupara,27.2
31-08-1999,Khepupara,24.5
1999-09-31,Khepupara,
31-10-1999,Khepupara,24.6
1999-11-31,Khepupara,
1999-06-31,Khulna,
31-07-1999,Khulna,27.5
31-08-1999,Khulna,25.7
1999-09-31,Khulna,
31-10-1999,Khulna,24
1999-11-31,Khulna,
1999-06-31,Mongla,
31-07-1999,Mongla,27.4
31-08-1999,Mongla,25.5
1999-09-31,Mongla,
31-10-1999,Mongla,23.5
1999-11-31,Mongla,
1999-06-31,Patuakhali,
31-07-1999,Patuakhali,27.5
31-08-1999,Patuakhali,25
1999-09-31,Patuakhali,
31-10-1999,Patuakhali,23.5
1999-11-31,Patuakhali,
1999-06-31,Rajshahi,
31-07-1999,Rajshahi,27
31-08-1999,Rajshahi,25.6
1999-09-31,Rajshahi,
31-10-1999,Rajshahi,24.2
1999-11-31,Rajshahi,
1999-06-31,Rangpur,
31-07-1999,Rangpur,26.4
31-08-1999,Rangpur,25.2
1999-09-31,Rangpur,
31-10-1999,Rangpur,24
1999-11-31,Rangpur,
1999-06-31,Satkhira,
31-07-1999,Satkhira,26.1
31-08-1999,Satkhira,24.6
1999-09-31,Satkhira,
31-10-1999,Satkhira,22.5
1999-11-31,Satkhira,
1999-06-31,Srimangal,
31-07-1999,Srimangal,26.8
31-08-1999,Srimangal,24.8
1999-09-31,Srimangal,
31-10-1999,Srimangal,22.7
1999-11-31,Srimangal,
1999-06-31,sydpur,
31-07-1999,sydpur,26.3
31-08-1999,sydpur,25
1999-09-31,sydpur,
31-10-1999,sydpur,24.4
1999-11-31,sydpur,
1999-06-31,Sylhet,
31-07-1999,Sylhet,27.9
31-08-1999,Sylhet,25.3
1999-09-31,Sylhet,
31-10-1999,Sylhet,24.4
1999-11-31,Sylhet,
01-06-2000,Barisal,24.5
01-07-2000,Barisal,25.5
01-08-2000,Barisal,25.6
01-09-2000,Barisal,23.2
01-10-2000,Barisal,24.4
01-11-2000,Barisal,21.4
01-06-2000,Bhola,25.6
01-07-2000,Bhola,26
01-08-2000,Bhola,26
01-09-2000,Bhola,24.8
01-10-2000,Bhola,25.5
01-11-2000,Bhola,22
01-06-2000,Bogra,25.4
01-07-2000,Bogra,27.2
01-08-2000,Bogra,25
01-09-2000,Bogra,25.2
01-10-2000,Bogra,24.4
01-11-2000,Bogra,20.4
01-06-2000,Dinajpur,24
01-07-2000,Dinajpur,27.4
01-08-2000,Dinajpur,25.7
01-09-2000,Dinajpur,25.6
01-10-2000,Dinajpur,25.2
01-11-2000,Dinajpur,18.2
01-06-2000,Ishurdi,25.4
01-07-2000,Ishurdi,26.6
01-08-2000,Ishurdi,26
01-09-2000,Ishurdi,25
01-10-2000,Ishurdi,24.4
01-11-2000,Ishurdi,20.4
01-06-2000,Jessore,25.2
01-07-2000,Jessore,26
01-08-2000,Jessore,25.5
01-09-2000,Jessore,25
01-10-2000,Jessore,24.2
01-11-2000,Jessore,20.2
01-06-2000,Khepupara,26.4
01-07-2000,Khepupara,26.8
01-08-2000,Khepupara,25.2
01-09-2000,Khepupara,23.8
01-10-2000,Khepupara,24.4
01-11-2000,Khepupara,22.8
01-06-2000,Khulna,23
01-07-2000,Khulna,25.7
01-08-2000,Khulna,28
01-09-2000,Khulna,24.2
01-10-2000,Khulna,23.8
01-11-2000,Khulna,22
01-06-2000,Mongla,25.8
01-07-2000,Mongla,27
01-08-2000,Mongla,27.5
01-09-2000,Mongla,24.6
01-10-2000,Mongla,24.4
01-11-2000,Mongla,22.2
01-06-2000,Patuakhali,23.6
01-07-2000,Patuakhali,26.5
01-08-2000,Patuakhali,26.5
01-09-2000,Patuakhali,24.4
01-10-2000,Patuakhali,24.2
01-11-2000,Patuakhali,22.5
01-06-2000,Rajshahi,25.6
01-07-2000,Rajshahi,27
01-08-2000,Rajshahi,24.5
01-09-2000,Rajshahi,25.4
01-10-2000,Rajshahi,25.2
01-11-2000,Rajshahi,20
01-06-2000,Rangpur,23
01-07-2000,Rangpur,26.5
01-08-2000,Rangpur,26
01-09-2000,Rangpur,25.4
01-10-2000,Rangpur,25
01-11-2000,Rangpur,19.5
01-06-2000,Satkhira,23.9
01-07-2000,Satkhira,26.5
01-08-2000,Satkhira,25.7
01-09-2000,Satkhira,25.2
01-10-2000,Satkhira,24.1
01-11-2000,Satkhira,21.6
01-06-2000,Srimangal,25.2
01-07-2000,Srimangal,25.3
01-08-2000,Srimangal,26
01-09-2000,Srimangal,25.2
01-10-2000,Srimangal,22
01-11-2000,Srimangal,18.5
01-06-2000,sydpur,23.4
01-07-2000,sydpur,26.4
01-08-2000,sydpur,26.4
01-09-2000,sydpur,25.2
01-10-2000,sydpur,25.2
01-11-2000,sydpur,19
01-06-2000,Sylhet,24.9
01-07-2000,Sylhet,25.7
01-08-2000,Sylhet,24.5
01-09-2000,Sylhet,25.2
01-10-2000,Sylhet,24
01-11-2000,Sylhet,19.7
02-06-2000,Barisal,26.4
02-07-2000,Barisal,26
02-08-2000,Barisal,23.5
02-09-2000,Barisal,24
02-10-2000,Barisal,23
02-11-2000,Barisal,22
02-06-2000,Bhola,26.8
02-07-2000,Bhola,26.7
02-08-2000,Bhola,23.6
02-09-2000,Bhola,26.4
02-10-2000,Bhola,24.3
02-11-2000,Bhola,22.5
02-06-2000,Bogra,26.7
02-07-2000,Bogra,26.5
02-08-2000,Bogra,25.2
02-09-2000,Bogra,26.2
02-10-2000,Bogra,24
02-11-2000,Bogra,20.5
02-06-2000,Dinajpur,24.5
02-07-2000,Dinajpur,27.2
02-08-2000,Dinajpur,25
02-09-2000,Dinajpur,25.6
02-10-2000,Dinajpur,23.4
02-11-2000,Dinajpur,18
02-06-2000,Ishurdi,26.5
02-07-2000,Ishurdi,27.2
02-08-2000,Ishurdi,24
02-09-2000,Ishurdi,26.4
02-10-2000,Ishurdi,24.3
02-11-2000,Ishurdi,21.4
02-06-2000,Jessore,26
02-07-2000,Jessore,26.4
02-08-2000,Jessore,24.8
02-09-2000,Jessore,26.2
02-10-2000,Jessore,24.2
02-11-2000,Jessore,21.6
02-06-2000,Khepupara,27.6
02-07-2000,Khepupara,27.1
02-08-2000,Khepupara,23.8
02-09-2000,Khepupara,25.2
02-10-2000,Khepupara,24.7
02-11-2000,Khepupara,23
02-06-2000,Khulna,26
02-07-2000,Khulna,25.8
02-08-2000,Khulna,23.5
02-09-2000,Khulna,24.5
02-10-2000,Khulna,23.5
02-11-2000,Khulna,23.8
02-06-2000,Mongla,27.5
02-07-2000,Mongla,27
02-08-2000,Mongla,25
02-09-2000,Mongla,25.5
02-10-2000,Mongla,24.6
02-11-2000,Mongla,23.8
02-06-2000,Patuakhali,27
02-07-2000,Patuakhali,26.6
02-08-2000,Patuakhali,24.5
02-09-2000,Patuakhali,26
02-10-2000,Patuakhali,24.7
02-11-2000,Patuakhali,22.7
02-06-2000,Rajshahi,26.2
02-07-2000,Rajshahi,27
02-08-2000,Rajshahi,24.6
02-09-2000,Rajshahi,25
02-10-2000,Rajshahi,24.3
02-11-2000,Rajshahi,21.2
02-06-2000,Rangpur,24.6
02-07-2000,Rangpur,25.8
02-08-2000,Rangpur,25.2
02-09-2000,Rangpur,25.7
02-10-2000,Rangpur,23.5
02-11-2000,Rangpur,18.5
02-06-2000,Satkhira,27.4
02-07-2000,Satkhira,26.7
02-08-2000,Satkhira,24.5
02-09-2000,Satkhira,25.6
02-10-2000,Satkhira,24
02-11-2000,Satkhira,23.4
02-06-2000,Srimangal,24.2
02-07-2000,Srimangal,25.3
02-08-2000,Srimangal,23.6
02-09-2000,Srimangal,25.6
02-10-2000,Srimangal,23
02-11-2000,Srimangal,19
02-06-2000,sydpur,25
02-07-2000,sydpur,26.8
02-08-2000,sydpur,24.8
02-09-2000,sydpur,25.4
02-10-2000,sydpur,23.4
02-11-2000,sydpur,18.5
02-06-2000,Sylhet,24
02-07-2000,Sylhet,24.7
02-08-2000,Sylhet,23.5
02-09-2000,Sylhet,26.2
02-10-2000,Sylhet,23.8
02-11-2000,Sylhet,20.4
03-06-2000,Barisal,26.5
03-07-2000,Barisal,26
03-08-2000,Barisal,25
03-09-2000,Barisal,23
03-10-2000,Barisal,24.4
03-11-2000,Barisal,22.2
03-06-2000,Bhola,27.4
03-07-2000,Bhola,26.5
03-08-2000,Bhola,25.2
03-09-2000,Bhola,25.8
03-10-2000,Bhola,25
03-11-2000,Bhola,22.2
03-06-2000,Bogra,27
03-07-2000,Bogra,27.9
