Date,Stations,Max_Temp
13-05-1995,Barisal,32.4
13-06-1995,Barisal,29.6
13-03-1995,Bhola,31.4
13-04-1995,Bhola,33.9
13-05-1995,Bhola,32.4
13-06-1995,Bhola,29.4
13-03-1995,Bogra,28.8
13-04-1995,Bogra,36
13-05-1995,Bogra,36
13-06-1995,Bogra,29.6
13-03-1995,Dinajpur,30.2
13-04-1995,Dinajpur,36
13-05-1995,Dinajpur,36.5
13-06-1995,Dinajpur,31.6
13-03-1995,Ishurdi,31.7
13-04-1995,Ishurdi,39.2
13-05-1995,Ishurdi,35.5
13-06-1995,Ishurdi,32
13-03-1995,Jessore,31.6
13-04-1995,Jessore,38.2
13-05-1995,Jessore,35.3
13-06-1995,Jessore,31.5
13-03-1995,Khepupara,31.6
13-04-1995,Khepupara,34.3
13-05-1995,Khepupara,31.5
13-06-1995,Khepupara,30.6
13-03-1995,Khulna,31.6
13-04-1995,Khulna,36.5
13-05-1995,Khulna,33
13-06-1995,Khulna,32
13-03-1995,Mongla,31
13-04-1995,Mongla,35.4
13-05-1995,Mongla,31.8
13-06-1995,Mongla,33
13-03-1995,Patuakhali,30.8
13-04-1995,Patuakhali,34.6
13-05-1995,Patuakhali,31
13-06-1995,Patuakhali,30.4
13-03-1995,Rajshahi,31
13-04-1995,Rajshahi,38.7
13-05-1995,Rajshahi,35
13-06-1995,Rajshahi,33.4
13-03-1995,Rangpur,29.1
13-04-1995,Rangpur,35.7
13-05-1995,Rangpur,35.4
13-06-1995,Rangpur,30.4
13-03-1995,Satkhira,31.2
13-04-1995,Satkhira,37.2
13-05-1995,Satkhira,33.4
13-06-1995,Satkhira,32.9
13-03-1995,Srimangal,30.4
13-04-1995,Srimangal,32.4
13-05-1995,Srimangal,35.2
13-06-1995,Srimangal,26.2
13-03-1995,sydpur,29.3
13-04-1995,sydpur,35.6
13-05-1995,sydpur,36.2
13-06-1995,sydpur,30.4
13-03-1995,Sylhet,30.2
13-04-1995,Sylhet,32.2
13-05-1995,Sylhet,****
13-06-1995,Sylhet,24.8
14-03-1995,Barisal,31.5
14-04-1995,Barisal,34
14-05-1995,Barisal,31
14-06-1995,Barisal,33.5
14-03-1995,Bhola,32
14-04-1995,Bhola,32.8
14-05-1995,Bhola,31
14-06-1995,Bhola,32.4
14-03-1995,Bogra,29.7
14-04-1995,Bogra,37
14-05-1995,Bogra,35.6
14-06-1995,Bogra,35
14-03-1995,Dinajpur,30.4
14-04-1995,Dinajpur,37.6
14-05-1995,Dinajpur,35.5
14-06-1995,Dinajpur,33.6
14-03-1995,Ishurdi,31.4
14-04-1995,Ishurdi,39.5
14-05-1995,Ishurdi,34.6
14-06-1995,Ishurdi,35.6
14-03-1995,Jessore,32
14-04-1995,Jessore,38.5
14-05-1995,Jessore,34.5
14-06-1995,Jessore,33.8
14-03-1995,Khepupara,32
14-04-1995,Khepupara,33.5
14-05-1995,Khepupara,29.8
14-06-1995,Khepupara,32.5
14-03-1995,Khulna,31.8
14-04-1995,Khulna,36.5
14-05-1995,Khulna,31.5
14-06-1995,Khulna,34.8
14-03-1995,Mongla,31.8
14-04-1995,Mongla,36.8
14-05-1995,Mongla,29.5
14-06-1995,Mongla,34.7
14-03-1995,Patuakhali,31.5
14-04-1995,Patuakhali,33.6
14-05-1995,Patuakhali,30.9
14-06-1995,Patuakhali,33
14-03-1995,Rajshahi,31.4
14-04-1995,Rajshahi,39.2
14-05-1995,Rajshahi,34.2
14-06-1995,Rajshahi,35.1
14-03-1995,Rangpur,30.2
14-04-1995,Rangpur,35.2
14-05-1995,Rangpur,35.4
14-06-1995,Rangpur,31.2
14-03-1995,Satkhira,32.2
14-04-1995,Satkhira,35.8
14-05-1995,Satkhira,32
14-06-1995,Satkhira,33.7
14-03-1995,Srimangal,31
14-04-1995,Srimangal,33
14-05-1995,Srimangal,35.2
14-06-1995,Srimangal,32.6
14-03-1995,sydpur,30
14-04-1995,sydpur,37.2
14-05-1995,sydpur,35.2
14-06-1995,sydpur,31.5
14-03-1995,Sylhet,30.6
14-04-1995,Sylhet,31.4
14-05-1995,Sylhet,35
14-06-1995,Sylhet,31.2
15-03-1995,Barisal,33
15-04-1995,Barisal,34
15-05-1995,Barisal,30
15-06-1995,Barisal,33.4
15-03-1995,Bhola,32.8
15-04-1995,Bhola,33
15-05-1995,Bhola,27.6
15-06-1995,Bhola,32.6
15-03-1995,Bogra,30.5
15-04-1995,Bogra,34.2
15-05-1995,Bogra,31.7
15-06-1995,Bogra,35.5
15-03-1995,Dinajpur,32
15-04-1995,Dinajpur,34.5
15-05-1995,Dinajpur,34
15-06-1995,Dinajpur,34.3
15-03-1995,Ishurdi,33
15-04-1995,Ishurdi,****
15-05-1995,Ishurdi,30
15-06-1995,Ishurdi,36
15-03-1995,Jessore,33.9
15-04-1995,Jessore,34.6
15-05-1995,Jessore,32.2
15-06-1995,Jessore,35
15-03-1995,Khepupara,34
15-04-1995,Khepupara,33.4
15-05-1995,Khepupara,29.5
15-06-1995,Khepupara,32.2
15-03-1995,Khulna,33.2
15-04-1995,Khulna,33.4
15-05-1995,Khulna,30.8
15-06-1995,Khulna,35
15-03-1995,Mongla,32.4
15-04-1995,Mongla,34.5
15-05-1995,Mongla,31
15-06-1995,Mongla,34.4
15-03-1995,Patuakhali,32.8
15-04-1995,Patuakhali,33.6
15-05-1995,Patuakhali,29.3
15-06-1995,Patuakhali,33.2
15-03-1995,Rajshahi,32.2
15-04-1995,Rajshahi,38.4
15-05-1995,Rajshahi,30.8
15-06-1995,Rajshahi,35
15-03-1995,Rangpur,31
15-04-1995,Rangpur,33
15-05-1995,Rangpur,32.5
15-06-1995,Rangpur,34
15-03-1995,Satkhira,33.5
15-04-1995,Satkhira,33.8
15-05-1995,Satkhira,30.5
15-06-1995,Satkhira,34.7
15-03-1995,Srimangal,32.6
15-04-1995,Srimangal,33
15-05-1995,Srimangal,32.6
15-06-1995,Srimangal,32.6
15-03-1995,sydpur,31
15-04-1995,sydpur,33.3
15-05-1995,sydpur,34.4
15-06-1995,sydpur,33.8
15-03-1995,Sylhet,32.2
15-04-1995,Sylhet,30.6
15-05-1995,Sylhet,32.5
15-06-1995,Sylhet,29
16-03-1995,Barisal,32.8
16-04-1995,Barisal,35.4
16-05-1995,Barisal,28.6
16-06-1995,Barisal,31.6
16-03-1995,Bhola,33.2
16-04-1995,Bhola,34
16-05-1995,Bhola,28.4
16-06-1995,Bhola,31.6
16-03-1995,Bogra,31
16-04-1995,Bogra,32.8
16-05-1995,Bogra,27.6
16-06-1995,Bogra,31
16-03-1995,Dinajpur,31.7
16-04-1995,Dinajpur,33
16-05-1995,Dinajpur,27.2
16-06-1995,Dinajpur,34
16-03-1995,Ishurdi,33.4
16-04-1995,Ishurdi,35.6
16-05-1995,Ishurdi,29.4
16-06-1995,Ishurdi,34.5
16-03-1995,Jessore,34
16-04-1995,Jessore,36.6
16-05-1995,Jessore,30.5
16-06-1995,Jessore,31.8
16-03-1995,Khepupara,33.6
16-04-1995,Khepupara,34.5
16-05-1995,Khepupara,29.5
16-06-1995,Khepupara,31
16-03-1995,Khulna,33.1
16-04-1995,Khulna,34.5
16-05-1995,Khulna,28.1
16-06-1995,Khulna,32
16-03-1995,Mongla,32.6
16-04-1995,Mongla,36.6
16-05-1995,Mongla,27.2
16-06-1995,Mongla,30.5
16-03-1995,Patuakhali,33
16-04-1995,Patuakhali,34.1
16-05-1995,Patuakhali,28.6
16-06-1995,Patuakhali,31.6
16-03-1995,Rajshahi,33
16-04-1995,Rajshahi,34.6
16-05-1995,Rajshahi,28.8
16-06-1995,Rajshahi,35.5
16-03-1995,Rangpur,31.4
16-04-1995,Rangpur,31.2
16-05-1995,Rangpur,26.4
16-06-1995,Rangpur,26.6
16-03-1995,Satkhira,33.6
16-04-1995,Satkhira,38
16-05-1995,Satkhira,****
16-06-1995,Satkhira,31.6
16-03-1995,Srimangal,32.8
16-04-1995,Srimangal,32.8
16-05-1995,Srimangal,27.4
16-06-1995,Srimangal,28.6
16-03-1995,sydpur,31.2
16-04-1995,sydpur,32.2
16-05-1995,sydpur,26.4
16-06-1995,sydpur,25.8
16-03-1995,Sylhet,32
16-04-1995,Sylhet,31
16-05-1995,Sylhet,27.7
16-06-1995,Sylhet,26.6
17-03-1995,Barisal,33.5
17-04-1995,Barisal,35.7
17-05-1995,Barisal,27
17-06-1995,Barisal,29.6
17-03-1995,Bhola,34.2
17-04-1995,Bhola,34
17-05-1995,Bhola,26.2
17-06-1995,Bhola,30.2
17-03-1995,Bogra,30.5
17-04-1995,Bogra,35.4
17-05-1995,Bogra,32
17-06-1995,Bogra,25.5
17-03-1995,Dinajpur,31.8
17-04-1995,Dinajpur,35.4
17-05-1995,Dinajpur,31.4
17-06-1995,Dinajpur,27
17-03-1995,Ishurdi,33.1
17-04-1995,Ishurdi,39.5
17-05-1995,Ishurdi,31.6
17-06-1995,Ishurdi,26.4
17-03-1995,Jessore,34.4
17-04-1995,Jessore,37.6
17-05-1995,Jessore,29.8
17-06-1995,Jessore,29.8
17-03-1995,Khepupara,34
17-04-1995,Khepupara,35.2
17-05-1995,Khepupara,30
17-06-1995,Khepupara,31.4
17-03-1995,Khulna,34.4
17-04-1995,Khulna,36.8
17-05-1995,Khulna,28.6
17-06-1995,Khulna,30
17-03-1995,Mongla,34
17-04-1995,Mongla,37.3
17-05-1995,Mongla,30
17-06-1995,Mongla,30.7
17-03-1995,Patuakhali,34
17-04-1995,Patuakhali,35.6
17-05-1995,Patuakhali,28.8
17-06-1995,Patuakhali,31
17-03-1995,Rajshahi,33
17-04-1995,Rajshahi,38.1
17-05-1995,Rajshahi,30.6
17-06-1995,Rajshahi,27.2
17-03-1995,Rangpur,31.6
17-04-1995,Rangpur,32.4
17-05-1995,Rangpur,31.5
17-06-1995,Rangpur,26.8
17-03-1995,Satkhira,34
17-04-1995,Satkhira,37.9
17-05-1995,Satkhira,31.3
17-06-1995,Satkhira,31.3
17-03-1995,Srimangal,32.6
17-04-1995,Srimangal,34.5
17-05-1995,Srimangal,25.4
17-06-1995,Srimangal,24.6
17-03-1995,sydpur,31.2
17-04-1995,sydpur,34.2
17-05-1995,sydpur,31.4
17-06-1995,sydpur,26.4
17-03-1995,Sylhet,32
17-04-1995,Sylhet,34.5
17-05-1995,Sylhet,25.5
17-06-1995,Sylhet,25
18-03-1995,Barisal,35
18-04-1995,Barisal,36.8
18-05-1995,Barisal,35
18-06-1995,Barisal,32
18-03-1995,Bhola,34.4
18-04-1995,Bhola,35
18-05-1995,Bhola,33
18-06-1995,Bhola,31.2
18-03-1995,Bogra,33.3
18-04-1995,Bogra,36
18-05-1995,Bogra,****
18-06-1995,Bogra,25.5
18-03-1995,Dinajpur,34
18-04-1995,Dinajpur,35.4
18-05-1995,Dinajpur,35.5
18-06-1995,Dinajpur,27.8
18-03-1995,Ishurdi,36
18-04-1995,Ishurdi,40.6
18-05-1995,Ishurdi,39.2
18-06-1995,Ishurdi,28.5
18-03-1995,Jessore,35.7
18-04-1995,Jessore,37.9
18-05-1995,Jessore,38.5
18-06-1995,Jessore,31.2
18-03-1995,Khepupara,35
18-04-1995,Khepupara,35.3
18-05-1995,Khepupara,33.2
18-06-1995,Khepupara,31.5
18-03-1995,Khulna,35.3
18-04-1995,Khulna,36.8
18-05-1995,Khulna,37.4
18-06-1995,Khulna,31.8
18-03-1995,Mongla,35
18-04-1995,Mongla,37
18-05-1995,Mongla,37
18-06-1995,Mongla,31.4
18-03-1995,Patuakhali,34.3
18-04-1995,Patuakhali,35.5
18-05-1995,Patuakhali,34.5
18-06-1995,Patuakhali,31.6
18-03-1995,Rajshahi,35.2
18-04-1995,Rajshahi,39.4
18-05-1995,Rajshahi,38.7
18-06-1995,Rajshahi,28
18-03-1995,Rangpur,33.2
18-04-1995,Rangpur,33.6
18-05-1995,Rangpur,34.8
18-06-1995,Rangpur,27.4
18-03-1995,Satkhira,35.2
18-04-1995,Satkhira,37.4
18-05-1995,Satkhira,39
18-06-1995,Satkhira,31.5
18-03-1995,Srimangal,34.5
18-04-1995,Srimangal,35.4
18-05-1995,Srimangal,33.4
18-06-1995,Srimangal,29.2
18-03-1995,sydpur,33
18-04-1995,sydpur,34.5
18-05-1995,sydpur,34.5
18-06-1995,sydpur,27.4
18-03-1995,Sylhet,34.2
18-04-1995,Sylhet,35.2
18-05-1995,Sylhet,32
18-06-1995,Sylhet,****
19-03-1995,Barisal,35.4
19-04-1995,Barisal,26.4
19-05-1995,Barisal,33
19-06-1995,Barisal,33.2
19-03-1995,Bhola,35.4
19-04-1995,Bhola,33
19-05-1995,Bhola,32.5
19-06-1995,Bhola,33.1
19-03-1995,Bogra,33.4
19-04-1995,Bogra,36.3
19-05-1995,Bogra,36
19-06-1995,Bogra,29
19-03-1995,Dinajpur,33.6
19-04-1995,Dinajpur,37.2
19-05-1995,Dinajpur,36.2
19-06-1995,Dinajpur,28
19-03-1995,Ishurdi,36.5
19-04-1995,Ishurdi,41
19-05-1995,Ishurdi,38
19-06-1995,Ishurdi,32
19-03-1995,Jessore,37.5
19-04-1995,Jessore,39.2
19-05-1995,Jessore,37.2
19-06-1995,Jessore,34.5
19-03-1995,Khepupara,35.5
19-04-1995,Khepupara,35.5
19-05-1995,Khepupara,32
19-06-1995,Khepupara,32.8
19-03-1995,Khulna,36.3
19-04-1995,Khulna,38
19-05-1995,Khulna,35.3
19-06-1995,Khulna,35.2
19-03-1995,Mongla,36
19-04-1995,Mongla,38
19-05-1995,Mongla,36.3
19-06-1995,Mongla,34.5
19-03-1995,Patuakhali,35
19-04-1995,Patuakhali,36.6
19-05-1995,Patuakhali,32.5
19-06-1995,Patuakhali,33.6
19-03-1995,Rajshahi,35.4
19-04-1995,Rajshahi,39.5
19-05-1995,Rajshahi,37.3
19-06-1995,Rajshahi,33.9
19-03-1995,Rangpur,33.3
19-04-1995,Rangpur,35.2
19-05-1995,Rangpur,35
19-06-1995,Rangpur,28
19-03-1995,Satkhira,36.4
19-04-1995,Satkhira,39.3
19-05-1995,Satkhira,37
19-06-1995,Satkhira,34.8
19-03-1995,Srimangal,34.6
19-04-1995,Srimangal,36.2
19-05-1995,Srimangal,34.4
19-06-1995,Srimangal,29.8
19-03-1995,sydpur,32.4
19-04-1995,sydpur,35.5
19-05-1995,sydpur,35.4
19-06-1995,sydpur,28
19-03-1995,Sylhet,34.5
19-04-1995,Sylhet,35.2
19-05-1995,Sylhet,34
19-06-1995,Sylhet,26
20-03-1995,Barisal,35.6
20-04-1995,Barisal,26.4
20-05-1995,Barisal,32.6
20-06-1995,Barisal,30
20-03-1995,Bhola,35.8
20-04-1995,Bhola,35
20-05-1995,Bhola,31.8
20-06-1995,Bhola,30
20-03-1995,Bogra,34.1
20-04-1995,Bogra,38.4
20-05-1995,Bogra,34
20-06-1995,Bogra,31
20-03-1995,Dinajpur,34.8
20-04-1995,Dinajpur,39
20-05-1995,Dinajpur,35.2
20-06-1995,Dinajpur,29
20-03-1995,Ishurdi,36.7
20-04-1995,Ishurdi,41.5
20-05-1995,Ishurdi,36.3
20-06-1995,Ishurdi,31.6
20-03-1995,Jessore,37.6
20-04-1995,Jessore,42.7
20-05-1995,Jessore,34.8
20-06-1995,Jessore,33.8
20-03-1995,Khepupara,36.9
20-04-1995,Khepupara,34.6
20-05-1995,Khepupara,32.5
20-06-1995,Khepupara,32.6
20-03-1995,Khulna,36.6
20-04-1995,Khulna,38.2
20-05-1995,Khulna,34.2
20-06-1995,Khulna,32
20-03-1995,Mongla,35.2
20-04-1995,Mongla,38
20-05-1995,Mongla,33.6
20-06-1995,Mongla,32.6
20-03-1995,Patuakhali,35.5
20-04-1995,Patuakhali,35.3
20-05-1995,Patuakhali,32
20-06-1995,Patuakhali,31
20-03-1995,Rajshahi,35.7
20-04-1995,Rajshahi,41.2
20-05-1995,Rajshahi,36
20-06-1995,Rajshahi,31.2
20-03-1995,Rangpur,34.2
20-04-1995,Rangpur,38.6
20-05-1995,Rangpur,33
20-06-1995,Rangpur,29.2
20-03-1995,Satkhira,37
20-04-1995,Satkhira,39.1
20-05-1995,Satkhira,34.8
20-06-1995,Satkhira,32.2
20-03-1995,Srimangal,35
20-04-1995,Srimangal,37
20-05-1995,Srimangal,33.8
20-06-1995,Srimangal,29.4
20-03-1995,sydpur,34.7
20-04-1995,sydpur,38.6
20-05-1995,sydpur,33.5
20-06-1995,sydpur,28.2
20-03-1995,Sylhet,34.1
20-04-1995,Sylhet,36.2
20-05-1995,Sylhet,33.2
20-06-1995,Sylhet,28.2
21-03-1995,Barisal,36.7
21-04-1995,Barisal,26.6
21-05-1995,Barisal,32
21-06-1995,Barisal,28.5
21-03-1995,Bhola,36.6
21-04-1995,Bhola,35.5
21-05-1995,Bhola,32.2
21-06-1995,Bhola,30.1
21-03-1995,Bogra,34.5
21-04-1995,Bogra,35.2
21-05-1995,Bogra,35.1
21-06-1995,Bogra,32.3
21-03-1995,Dinajpur,36.2
21-04-1995,Dinajpur,36.8
21-05-1995,Dinajpur,35
21-06-1995,Dinajpur,32.2
21-03-1995,Ishurdi,37.2
21-04-1995,Ishurdi,38.4
21-05-1995,Ishurdi,38.3
21-06-1995,Ishurdi,33.8
21-03-1995,Jessore,38
21-04-1995,Jessore,37.7
21-05-1995,Jessore,36.2
21-06-1995,Jessore,34
21-03-1995,Khepupara,36
21-04-1995,Khepupara,36.6
21-05-1995,Khepupara,31.2
21-06-1995,Khepupara,31.3
21-03-1995,Khulna,37
21-04-1995,Khulna,36.4
21-05-1995,Khulna,34.8
21-06-1995,Khulna,33.6
21-03-1995,Mongla,36.7
21-04-1995,Mongla,36.2
21-05-1995,Mongla,34
21-06-1995,Mongla,32.4
21-03-1995,Patuakhali,36
21-04-1995,Patuakhali,35
21-05-1995,Patuakhali,31.8
21-06-1995,Patuakhali,32.5
21-03-1995,Rajshahi,36.5
21-04-1995,Rajshahi,37.9
21-05-1995,Rajshahi,38.6
21-06-1995,Rajshahi,33.4
21-03-1995,Rangpur,35.4
21-04-1995,Rangpur,35.4
21-05-1995,Rangpur,32.3
21-06-1995,Rangpur,31.3
21-03-1995,Satkhira,37
21-04-1995,Satkhira,37
21-05-1995,Satkhira,35.7
21-06-1995,Satkhira,33
21-03-1995,Srimangal,36
21-04-1995,Srimangal,35.2
21-05-1995,Srimangal,33.2
21-06-1995,Srimangal,32.5
21-03-1995,sydpur,35
21-04-1995,sydpur,36.2
21-05-1995,sydpur,34
21-06-1995,sydpur,31
21-03-1995,Sylhet,35.6
21-04-1995,Sylhet,34.4
21-05-1995,Sylhet,29
21-06-1995,Sylhet,30.5
22-03-1995,Barisal,35.8
22-04-1995,Barisal,32
22-05-1995,Barisal,33.6
22-06-1995,Barisal,31
22-03-1995,Bhola,34.8
22-04-1995,Bhola,35.8
22-05-1995,Bhola,33
22-06-1995,Bhola,30.3
22-03-1995,Bogra,34.7
22-04-1995,Bogra,37.5
22-05-1995,Bogra,35
22-06-1995,Bogra,32.5
22-03-1995,Dinajpur,****
22-04-1995,Dinajpur,****
22-05-1995,Dinajpur,36.2
22-06-1995,Dinajpur,31.8
22-03-1995,Ishurdi,37
22-04-1995,Ishurdi,39.6
22-05-1995,Ishurdi,37.2
22-06-1995,Ishurdi,32.4
22-03-1995,Jessore,38.2
22-04-1995,Jessore,38.2
22-05-1995,Jessore,37
22-06-1995,Jessore,32.5
22-03-1995,Khepupara,35
22-04-1995,Khepupara,36
22-05-1995,Khepupara,32
22-06-1995,Khepupara,31
22-03-1995,Khulna,37.5
22-04-1995,Khulna,37
22-05-1995,Khulna,35.6
22-06-1995,Khulna,31.5
22-03-1995,Mongla,36.2
22-04-1995,Mongla,37.7
22-05-1995,Mongla,34.6
22-06-1995,Mongla,31
22-03-1995,Patuakhali,36
22-04-1995,Patuakhali,36
22-05-1995,Patuakhali,32.8
22-06-1995,Patuakhali,30.5
22-03-1995,Rajshahi,36
22-04-1995,Rajshahi,39.7
22-05-1995,Rajshahi,39.7
22-06-1995,Rajshahi,32.2
22-03-1995,Rangpur,34.7
22-04-1995,Rangpur,37
22-05-1995,Rangpur,33.4
22-06-1995,Rangpur,32.2
22-03-1995,Satkhira,37
22-04-1995,Satkhira,38.2
22-05-1995,Satkhira,36.5
22-06-1995,Satkhira,32.8
22-03-1995,Srimangal,37
22-04-1995,Srimangal,35.6
22-05-1995,Srimangal,34.2
22-06-1995,Srimangal,33.5
22-03-1995,sydpur,34.5
22-04-1995,sydpur,37
22-05-1995,sydpur,34.8
22-06-1995,sydpur,31.2
22-03-1995,Sylhet,35
22-04-1995,Sylhet,35.5
22-05-1995,Sylhet,32.6
22-06-1995,Sylhet,32.3
23-03-1995,Barisal,36.4
23-04-1995,Barisal,37.2
23-05-1995,Barisal,33.5
23-06-1995,Barisal,30.2
23-03-1995,Bhola,37
23-04-1995,Bhola,36.6
23-05-1995,Bhola,33.2
23-06-1995,Bhola,29.6
23-03-1995,Bogra,34.6
23-04-1995,Bogra,39
23-05-1995,Bogra,34.6
23-06-1995,Bogra,31.4
23-03-1995,Dinajpur,36
23-04-1995,Dinajpur,39
23-05-1995,Dinajpur,36.8
23-06-1995,Dinajpur,32.5
23-03-1995,Ishurdi,38
23-04-1995,Ishurdi,41
23-05-1995,Ishurdi,36.6
23-06-1995,Ishurdi,31.4
23-03-1995,Jessore,38.3
23-04-1995,Jessore,38.8
23-05-1995,Jessore,37
23-06-1995,Jessore,30.2
23-03-1995,Khepupara,36.4
23-04-1995,Khepupara,35.6
23-05-1995,Khepupara,33.2
23-06-1995,Khepupara,30.2
23-03-1995,Khulna,37.5
23-04-1995,Khulna,38
23-05-1995,Khulna,36.8
23-06-1995,Khulna,30
23-03-1995,Mongla,36.5
23-04-1995,Mongla,38
23-05-1995,Mongla,35.4
23-06-1995,Mongla,29.5
23-03-1995,Patuakhali,36.8
23-04-1995,Patuakhali,37.2
23-05-1995,Patuakhali,33.4
23-06-1995,Patuakhali,31
23-03-1995,Rajshahi,36.8
23-04-1995,Rajshahi,40
23-05-1995,Rajshahi,39.1
23-06-1995,Rajshahi,32.2
23-03-1995,Rangpur,35.5
23-04-1995,Rangpur,37.7
23-05-1995,Rangpur,33.6
23-06-1995,Rangpur,32
23-03-1995,Satkhira,38
23-04-1995,Satkhira,38.3
23-05-1995,Satkhira,36.9
23-06-1995,Satkhira,30.3
23-03-1995,Srimangal,36.4
23-04-1995,Srimangal,37
23-05-1995,Srimangal,34.5
23-06-1995,Srimangal,32
23-03-1995,sydpur,35.4
23-04-1995,sydpur,38.4
23-05-1995,sydpur,35.2
23-06-1995,sydpur,31.2
23-03-1995,Sylhet,36.5
23-04-1995,Sylhet,35.7
23-05-1995,Sylhet,33.4
23-06-1995,Sylhet,32
24-03-1995,Barisal,36.6
24-04-1995,Barisal,38.2
24-05-1995,Barisal,34
24-06-1995,Barisal,30.5
24-03-1995,Bhola,36.5
24-04-1995,Bhola,35.5
24-05-1995,Bhola,33.2
24-06-1995,Bhola,31.1
24-03-1995,Bogra,36
24-04-1995,Bogra,39.2
24-05-1995,Bogra,36
24-06-1995,Bogra,32.2
24-03-1995,Dinajpur,37
24-04-1995,Dinajpur,40
24-05-1995,Dinajpur,38
24-06-1995,Dinajpur,31.3
24-03-1995,Ishurdi,38.8
24-04-1995,Ishurdi,42.2
24-05-1995,Ishurdi,38.5
24-06-1995,Ishurdi,31.4
24-03-1995,Jessore,38.3
24-04-1995,Jessore,41.2
24-05-1995,Jessore,37.7
24-06-1995,Jessore,32.5
24-03-1995,Khepupara,35.8
24-04-1995,Khepupara,35.8
24-05-1995,Khepupara,33
24-06-1995,Khepupara,30.5
24-03-1995,Khulna,37.2
24-04-1995,Khulna,39.4
24-05-1995,Khulna,36.3
24-06-1995,Khulna,31.5
24-03-1995,Mongla,37.4
24-04-1995,Mongla,40
24-05-1995,Mongla,36.2
24-06-1995,Mongla,33
24-03-1995,Patuakhali,36.6
24-04-1995,Patuakhali,37
24-05-1995,Patuakhali,34
24-06-1995,Patuakhali,32.5
24-03-1995,Rajshahi,****
24-04-1995,Rajshahi,41.6
24-05-1995,Rajshahi,40.5
24-06-1995,Rajshahi,32.8
24-03-1995,Rangpur,36
24-04-1995,Rangpur,39
24-05-1995,Rangpur,34.4
24-06-1995,Rangpur,30.5
24-03-1995,Satkhira,37.5
24-04-1995,Satkhira,39.8
24-05-1995,Satkhira,****
24-06-1995,Satkhira,32.5
24-03-1995,Srimangal,37.2
24-04-1995,Srimangal,36.8
24-05-1995,Srimangal,34.6
24-06-1995,Srimangal,33.4
24-03-1995,sydpur,36.2
24-04-1995,sydpur,39.2
24-05-1995,sydpur,36
24-06-1995,sydpur,31
24-03-1995,Sylhet,36.8
24-04-1995,Sylhet,35.7
24-05-1995,Sylhet,34.4
24-06-1995,Sylhet,32.5
25-03-1995,Barisal,36.5
25-04-1995,Barisal,36.4
25-05-1995,Barisal,34.8
25-06-1995,Barisal,32.2
25-03-1995,Bhola,36.5
25-04-1995,Bhola,34.5
25-05-1995,Bhola,33.6
25-06-1995,Bhola,31.6
25-03-1995,Bogra,38.7
25-04-1995,Bogra,37.5
25-05-1995,Bogra,35.5
25-06-1995,Bogra,33
25-03-1995,Dinajpur,35.5
25-04-1995,Dinajpur,40.6
25-05-1995,Dinajpur,38
25-06-1995,Dinajpur,33
25-03-1995,Ishurdi,40.2
25-04-1995,Ishurdi,43
25-05-1995,Ishurdi,39
25-06-1995,Ishurdi,32.2
25-03-1995,Jessore,38.5
25-04-1995,Jessore,39
25-05-1995,Jessore,****
25-06-1995,Jessore,33.5
25-03-1995,Khepupara,35
25-04-1995,Khepupara,34.5
25-05-1995,Khepupara,33
25-06-1995,Khepupara,30.9
25-03-1995,Khulna,37.7
25-04-1995,Khulna,38.8
25-05-1995,Khulna,36.5
25-06-1995,Khulna,32.8
25-03-1995,Mongla,37.7
25-04-1995,Mongla,38
25-05-1995,Mongla,36.5
25-06-1995,Mongla,32.2
25-03-1995,Patuakhali,35.5
25-04-1995,Patuakhali,34.6
25-05-1995,Patuakhali,34
25-06-1995,Patuakhali,31.5
25-03-1995,Rajshahi,39.8
25-04-1995,Rajshahi,42.2
25-05-1995,Rajshahi,40.6
25-06-1995,Rajshahi,33.8
25-03-1995,Rangpur,33
25-04-1995,Rangpur,35.1
25-05-1995,Rangpur,34.2
25-06-1995,Rangpur,32.8
25-03-1995,Satkhira,38
25-04-1995,Satkhira,39
25-05-1995,Satkhira,36.6
25-06-1995,Satkhira,32.2
25-03-1995,Srimangal,****
25-04-1995,Srimangal,36.3
25-05-1995,Srimangal,34.5
25-06-1995,Srimangal,32.2
25-03-1995,sydpur,29.6
25-04-1995,sydpur,36.2
25-05-1995,sydpur,36
25-06-1995,sydpur,32.6
25-03-1995,Sylhet,37.4
25-04-1995,Sylhet,35.2
25-05-1995,Sylhet,33.5
25-06-1995,Sylhet,31.7
26-03-1995,Barisal,34.8
26-04-1995,Barisal,36.4
26-05-1995,Barisal,34.5
26-06-1995,Barisal,32.5
26-03-1995,Bhola,34.4
26-04-1995,Bhola,31.4
26-05-1995,Bhola,33.6
26-06-1995,Bhola,31.5
26-03-1995,Bogra,34
26-04-1995,Bogra,36
26-05-1995,Bogra,36.2
26-06-1995,Bogra,33
26-03-1995,Dinajpur,36
26-04-1995,Dinajpur,37.3
26-05-1995,Dinajpur,39.4
26-06-1995,Dinajpur,33.2
26-03-1995,Ishurdi,38.4
26-04-1995,Ishurdi,41.8
26-05-1995,Ishurdi,40.2
26-06-1995,Ishurdi,33.2
26-03-1995,Jessore,26.8
26-04-1995,Jessore,39.5
26-05-1995,Jessore,39.5
26-06-1995,Jessore,34
26-03-1995,Khepupara,34.5
26-04-1995,Khepupara,36
26-05-1995,Khepupara,33.3
26-06-1995,Khepupara,32
